INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object	Checked	Correct	Change	annotation
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	28100745	In addition, TREM2 deficiency reduces myeloid cell internalization of amyloid throughout pathology, but decreases inflammation related gene transcript levels selectively late in disease progression.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
844b1378-186f-4d6e-ac0c-2fb20ff31387	0.65	28149270	TREM2 ICD was found to be increased in both wild-type and TREM2 R47H expressing cells by MG132 treatment, indicating that TREM2 ICD is normally degraded by the proteasome although the functions of TREM2 ICD are not yet known.	reach	p(FPLX:Proteasome)	decreases	act(p(HGNC:TREM2))				
631d9d0b-981b-4571-a7de-7c612afd3480	0.65	28149943	In addition, TREM2 expression is differentially modulated by APOE, the epsilon4 allele causing a proinflammatory environment in brain XREF_BIBR.	reach	p(HGNC:APOE)	increases	p(HGNC:TREM2)				
fe2501d1-6549-4e70-a52f-028d532807ea	0.65	28251486	"Overexpression of C/EBPB increases TREM2 in neurons, astroglia and microglia; knockdown of C/EBPB reduced TREM2 levels."	reach	p(HGNC:CEBPB)	increases	act(p(HGNC:TREM2))				
1edfe3d6-a4a3-4025-81a0-ee1bfb6be809	0.65	28251486	"Overexpression of C/EBPB increases TREM2 in neurons, astroglia and microglia; knockdown of C/EBPB reduced TREM2 levels."	reach	p(HGNC:CEBPB)	increases	p(HGNC:TREM2)				
7dbb38b1-d7c1-439b-b6d1-772d9821f66b	0.92	28303091	Initial screening using selective inhibitors of p38 MAPK, ERK1/2 kinase (MEK1/2), JNK, and PI3 kinase showed no impact on LPS induced Trem2 alterations.	reach	p(HGNC:IMPACT)	increases	act(p(HGNC:TREM2))				
c60ad585-ecfe-4b74-bf82-68faffbae089	0.65	28303091	Nonetheless, we also do not exclude that IL-4 in combination with other ligands in vitro or in vivo might drive TREM2 expression.	reach	p(HGNC:IL4)	increases	p(HGNC:TREM2)				
1b7e8c62-35be-48be-8ea3-f44f1897840b	0.86	28303091	Our data show that inhibition of NF-kappaB activation prevents the LPS induced alterations in both Trem1 and Trem2 expression in vitro indicating NF-kappaB as a common signaling intermediate controlling these divergent responses.	reach	p(FPLX:NFkappaB)	increases	p(HGNC:TREM2)				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	For ApoE stimulation of human TREM2, EC 50 was 27, 33, and 34nM for ApoE epsilon2, ApoE epsilon3, and ApoE epsilon4, respectively.	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	Heparan sulfate proteoglycan (HSPG) is a possible cofactor that could be involved in the ApoE stimulation of TREM2.	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	In this sense, ApoE epsilon2 binds more readily to HS than ApoE epsilon3 [XREF_BIBR, XREF_BIBR], thus perhaps differentiating the ApoE epsilon2 mediated activation of TREM2 from the ApoE epsilon3 mediated activation.	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	In this sense, ApoE ε2 binds more readily to HS than ApoE ε3 [ xref , xref ], thus perhaps differentiating the ApoE ε2-mediated activation of TREM2 from the ApoE ε3-mediated activation.	sparser	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	Knowing that the TREM2 and ApoE interaction is presumably relevant to AD pathogenesis and perhaps also to other neurodegenerative diseases, we found it essential to determine the extent to which human ApoE stimulated murine TREM2 signaling.	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	The dose response curve for ApoE stimulation of human TREM2 showed Hill coefficients between 1 and 2 (epsilon2 1.0 +/-0.1, epsilon3 1.4 +/-0.2, epsilon4 1.7 +/-0.2, with statistically significant difference between ApoE epsilon2 and epsilon4 (p < 0.001).	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	"Therefore, double transgenic ApoE and AbetaPP animal models might inadequately reflect the interactions between ApoE and TREM2 in the AD brain; microglial activation triggered by ApoE stimulation of murine TREM2 might be more modest in transgenic mice than when TREM2 in AD brain is exposed to the same stimuli."	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
417170db-eee4-4f75-9136-bedb7885fdfb	0.99	28320424	To investigate stimulation of TREM2 by ApoE, we used a reporter cell line based on T lymphocytes in which the alpha- and beta-beta chains of the endogenous T cell receptor had been knocked out, and the cells expressed lacZ under a nuclear factor of activated T cells (NFAT) promotor in an overexpression system [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:APOE)	increases	act(p(HGNC:TREM2))				
8b378cdb-08ec-45fe-9cb5-c5a534547fcc	0.65	28393702	As a member of immunoglobulin superfamily, TREM2 protein suppresses inflammatory responses, mediates phagocytic pathways, and contributes to the homeostasis of neuroimmunity in the central nervous system.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0042592"")"				
09b96b85-d7b5-4872-8619-f3b1f5bbbb55	0.65	28401936	To summarize, impaired early antiviral responses in bmal1 -/- mice translated into more severe chronic lung disease post-infection, characterized by goblet cell metaplasia, increased airway resistance, increased M2 gene expression signatures, and increased expression of the M2 survival factor trem2.	reach	p(HGNC:ARNTL)	decreases	p(HGNC:TREM2)				
070681f8-2e0b-4456-8d5a-edf6bdaeeca8	0.94	28432014	Functionally, ectopic expression of TREM2 in 293T cells enabled phagocytosis of APOE and Abeta that was bound to APOE [XREF_BIBR].	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APOE))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	28432014	Functionally, ectopic expression of TREM2 in 293T cells enabled phagocytosis of APOE and Abeta that was bound to APOE [XREF_BIBR].	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
cd06e6dd-423c-4e1a-841f-308e56a311c3	0.92	28432014	How are TREM2 and DAP12 activated by M-CSF signaling?	reach	p(HGNC:CSF1)	increases	act(p(HGNC:TREM2))				
05eda030-6da6-45af-8554-6e3bcd53f049	0.95	28432014	However, the role of TREM2 in preventing macrophage apoptosis and permitting macrophage proliferation bears a striking similarity to the TREM2 phenotype in CNS diseases (where TREM2 contributes to microglia survival and proliferation).	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008283"")"				
a4d9ac22-275f-47b1-ad80-28799f81fe5c	0.65	28432014	In the biopsy injury model, the first step in healing was for epithelial cells to form a layer over the wound, which the authors hypothesized would reduce exposure to bacteria and therefore reduce strong TLR signals that are known to down-regulate TREM2 [XREF_BIBR].	reach	p(FPLX:TLR)	decreases	act(p(HGNC:TREM2))				
c8db5afa-4c29-4d4d-a566-52ec9be165f7	0.95	28432014	TREM2 dependent modulation of cytokine production did not require exogenous stimulation of TREM2, suggesting TREM2 could be recognizing endogenous ligands to produce an inhibitory signal.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0001816"")"				
f8a22ebf-1fe3-48fa-bb0b-d207f0e6f36b	0.65	28432014	TREM2 expressing macrophages infiltrated the wound area, inhibited the expression of inflammatory cytokines, and promoted the expression of Th2 cytokines IL-4 and IL-13.	reach	p(HGNC:TREM2)	increases	p(HGNC:IL13)				
8f89c5ab-e745-4e64-b520-59a5a0aa4d72	0.65	28432014	TREM2 expressing macrophages infiltrated the wound area, inhibited the expression of inflammatory cytokines, and promoted the expression of Th2 cytokines IL-4 and IL-13.	reach	p(HGNC:TREM2)	increases	p(HGNC:IL4)				
13f1086b-097c-4e9f-884d-d88f3e5f6748	0.65	28432014	Therefore, TREML1 (or TREML1s) may inhibit TREM2 signaling (XREF_FIG).	reach	p(HGNC:TREML1)	decreases	act(p(HGNC:TREM2))				
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	28432014	These studies found that TREM2 reduces inflammation, decreases tau kinase activity, and improves cognitive function.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
fc0d1c50-6ad8-43c0-8bd6-b7d26a8d4bb1	0.95	28432014	These studies have also found that Trem2 -/- mice have fewer microglia and increased microglia apoptosis.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006915"")"				
d4cc9d39-c55e-4297-a56b-dd5bcd30e3b9	0.95	28432014	Trem2 -/- microglia had suppressed beta-catenin signaling and suffered G1/S cell cycle arrest [XREF_BIBR], as predicted from the studies in osteoclast precursors.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CTNNB1))				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	28458620	Zhang and colleagues found that triggering receptors expressed on myeloid cells receptors (TREM-2) is constitutively expressed in BM-MSCs and that TREM-2 knockdown resulted in downregulation of several TLR expression and inhibited osteogenic, chondrogenic, and adipogenic differentiation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
3bf55fbd-24e2-4402-a1cf-63ed0ceae68b	0.65	28491064	Hippocampal mtDNA injection lead to increased hippocampal TNFalpha mRNA but reduced hippocampal TREM2 mRNA, increased GFAP hippocampal protein expression, elevated cortical NFkB phosphorylation, increased cortical colony stimulating factor 1 receptor protein expression, and increased levels of phosphorylated AKT within the cortex.	reach	p(HGNC:NFKB1)	decreases	act(p(HGNC:TREM2))				
7d2157bc-1721-438d-b7c2-6bdebd67dde1	0.65	28553330	There are two possibilities that might explain this observation : either peripheral P2Y12 negative cells infiltrate the AD brain and accumulate around Abeta plaques or endogenous microglia down-regulate p2ry12 expression as in MS. In regard to this, recent genome-wide association studies identified a mutation in the triggering receptor expressed on myeloid cells 2 (Trem2), which substantially increases the risk of developing AD in humans.	reach	p(HGNC:TREM2)	decreases	p(HGNC:P2RY12)				
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	28588439	TREM2 modulates phagocytosis, decreases microglial inflammation, and plays a role in neurodegenerative diseases.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
993c9de0-5871-4fa8-a442-2c3ebd2b928a	0.95	28592261	By contrast, the overexpression of TREM2 inhibited the production of TNF-alpha, IL-1beta, and iNOS, but increased the production of IL-10 in cultured primary microglia.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IL10))				
21f1bbe7-6acd-4ac0-a54f-372ab9591cf3	0.95	28592261	By contrast, the overexpression of TREM2 inhibited the production of TNF-alpha, IL-1beta, and iNOS, but increased the production of IL-10 in cultured primary microglia.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL1B))				
18c69ee3-c1be-41b7-b730-a6e6df4a2b41	0.95	28592261	By contrast, the overexpression of TREM2 inhibited the production of TNF-alpha, IL-1beta, and iNOS, but increased the production of IL-10 in cultured primary microglia.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:NOS2))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	28592261	By contrast, the overexpression of TREM2 inhibited the production of TNF-alpha, IL-1beta, and iNOS, but increased the production of IL-10 in cultured primary microglia.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
993c9de0-5871-4fa8-a442-2c3ebd2b928a	0.95	28592261	Genetic knockdown of TREM2 further enhanced the production of TNF-alpha, IL-1beta, and iNOS, but suppressed the production of IL-10.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IL10))				
21f1bbe7-6acd-4ac0-a54f-372ab9591cf3	0.95	28592261	Genetic knockdown of TREM2 further enhanced the production of TNF-alpha, IL-1beta, and iNOS, but suppressed the production of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL1B))				
18c69ee3-c1be-41b7-b730-a6e6df4a2b41	0.95	28592261	Genetic knockdown of TREM2 further enhanced the production of TNF-alpha, IL-1beta, and iNOS, but suppressed the production of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:NOS2))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	28592261	Genetic knockdown of TREM2 further enhanced the production of TNF-alpha, IL-1beta, and iNOS, but suppressed the production of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
7a18ae60-06a6-4ed4-a5d9-6c978ae5b2e8	0.95	28592261	Pharmacological targeting of TREM2 to suppress the inflammatory response may provide a new approach for developing therapeutic strategies in the treatment of ischemic stroke and other cerebrovascular diseases.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	28592261	TREM2 overexpression markedly suppressed the inflammatory response and neuronal apoptosis.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	28592261	TREM2 reduces neuronal apoptosis following OGDR in vitro.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	28592261	Taken together, these data suggest that TREM2 suppresses the inflammatory response and neuronal apoptosis and promotes brain tissue repair and functional recovery.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
16ef030f-809f-4145-9df2-225b271d4c33	0.65	28592261	The injections of TREM2 siRNA induced a further increase in TNF-alpha and IL-1beta protein expression levels, but a decrease in the IL-10 level, consistent with the changes observed in mRNA levels.	reach	p(HGNC:TREM2)	decreases	p(HGNC:IL10)				
a11ab9dc-c208-4a83-847a-e165df225b9e	0.95	28592261	The injections of TREM2 siRNA induced a further increase in TNF-alpha and IL-1beta protein expression levels, but a decrease in the IL-10 level, consistent with the changes observed in mRNA levels.	reach	p(HGNC:TREM2)	increases	p(HGNC:IL1B)				
21f1bbe7-6acd-4ac0-a54f-372ab9591cf3	0.95	28592261	This TREM2 overexpression induced a significant suppression of TNF-alpha, IL-1beta, and iNOS, but an increase of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL1B))				
18c69ee3-c1be-41b7-b730-a6e6df4a2b41	0.95	28592261	This TREM2 overexpression induced a significant suppression of TNF-alpha, IL-1beta, and iNOS, but an increase of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:NOS2))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	28592261	This TREM2 overexpression induced a significant suppression of TNF-alpha, IL-1beta, and iNOS, but an increase of IL-10.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
47ffaf25-3f80-4099-818f-c666985a7e94	0.98	28650106	Additionally, DAP12 associates with SH2-domain inositol phosphatase-1 (SHIP1) in osteoclasts to mediate inhibitory ITAM signals induced by TREM2 crosslinking or M-CSF.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TYROBP))				
e1bb2b06-8b9f-4fe2-8421-2bc23bd77f6f	0.95	28650106	TREM2 crosslinking induced the phosphorylation of DOK3 and SHIP1 at 2 and 5 min ( xref ).	sparser	p(HGNC:TREM2)	increases	p(HGNC:DOK3, pmod(Ph))				
8aff7201-533f-4737-be43-0f6774127547	0.99	28650106	TREM2 crosslinking induced the phosphorylation of DOK3 and SHIP1 at 2 and 5 min ( xref ).	sparser	p(HGNC:TREM2)	directlyIncreases	p(HGNC:INPP5D, pmod(Ph))				
e1bb2b06-8b9f-4fe2-8421-2bc23bd77f6f	0.95	28650106	TREM2 crosslinking induced the phosphorylation of DOK3 and SHIP1 at 2 and 5 min (XREF_FIG).	reach	p(HGNC:TREM2)	increases	p(HGNC:DOK3, pmod(Ph))				
8aff7201-533f-4737-be43-0f6774127547	0.99	28650106	TREM2 crosslinking induced the phosphorylation of DOK3 and SHIP1 at 2 and 5 min (XREF_FIG).	reach	p(HGNC:TREM2)	directlyIncreases	p(HGNC:INPP5D, pmod(Ph))				
e1bb2b06-8b9f-4fe2-8421-2bc23bd77f6f	0.95	28650106	Thus, TREM2 stimulation leads to the phosphorylation and association of DAP12, DOK3 and SHIP1.	reach	p(HGNC:TREM2)	increases	p(HGNC:DOK3, pmod(Ph))				
8aff7201-533f-4737-be43-0f6774127547	0.99	28650106	Thus, TREM2 stimulation leads to the phosphorylation and association of DAP12, DOK3 and SHIP1.	reach	p(HGNC:TREM2)	directlyIncreases	p(HGNC:INPP5D, pmod(Ph))				
178ed756-f25c-409b-a369-629feec38be2	0.95	28650106	Thus, TREM2 stimulation leads to the phosphorylation and association of DAP12, DOK3 and SHIP1.	reach	p(HGNC:TREM2)	increases	p(HGNC:TYROBP, pmod(Ph))				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	28650106	We have previously shown that SHIP1 inhibits TREM2-DAP12 induced osteoclastogenesis by competing with Syk for the DAP12 ITAM and limiting activation of ERK, AKT and VAV3 ( xref ).	sparser	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
e7bdaf9a-1899-4b84-b497-2ea562f3642f	0.65	28680398	Enhanced JNK Phosphorylation in Trem2 - and Dap12 -Deficient Microglia.	sparser	p(FPLX:JNK)	increases	p(HGNC:TREM2, pmod(Ph))				
7a18ae60-06a6-4ed4-a5d9-6c978ae5b2e8	0.95	28680398	In view of the underlying molecular mechanism, we revealed that the TREM2 and DAP12 axis suppresses the activity of JNK signaling pathway to reduce the inflammatory response in microglia.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
