INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object			Checked	Correct	Change	Annotation
4306a87f-28a3-49aa-bced-77746e004e3d	0.92	22859932	"Therefore, we demonstrated in two cell lines representing fat and muscle, the two key tissues for glucose uptake and metabolism in response to insulin, that loss of p/CIP and SRC-1 produced cell-autonomous increases of IRS1 and insulin signaling."	reach	p(HGNC:SRC)	decreases	act(p(HGNC:IRS1))						
45a2d29c-ac6b-4fca-bba7-01576d6935f3	0.65	22859932	These results demonstrate that loss of both p/CIP and SRC-1 increased IRS1 levels and enhanced insulin signaling in the F442A cell line.	reach	p(HGNC:NCOA3)	decreases	p(HGNC:IRS1)						
c7dc4e56-9235-48eb-af60-119258ff1afd	0.65	22859932	These results demonstrate that loss of both p/CIP and SRC-1 increased IRS1 levels and enhanced insulin signaling in the F442A cell line.	reach	p(HGNC:SRC)	decreases	p(HGNC:IRS1)						
9c595004-dbab-4de0-9bd3-307b32af9263	0.65	22869320	Basal IRS1 phosphorylation by GSK3 -- investigated via dephosphorylation and re-phosphorylation with purified GSK3beta -- can inhibit IRS1 tyrosine phosphorylation in vitro by IR [XREF_BIBR].	reach	p(FPLX:GSK3)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
d75fb210-e705-43d3-ac7e-488abe2d1bd5	0.86	22869320	"ET-1 treatment of these cells reduces GLUT4 translocation, both by GRK2 kinase independent effects on Galpha q/11 (or IR), and by decreasing the level and tyrosine phosphorylation of IRS1 [XREF_BIBR]."	reach	p(HGNC:EDN1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
f639b029-d1a8-447b-9489-5a907f911c3c	0.98	22869320	"Either PKCalpha or PKCbeta can, further, promote IRS1 S307 and S612 (hS312, S616) phosphorylation in PMA treated cells [XREF_BIBR]."	reach	p(HGNC:PRKCA)	increases	act(p(HGNC:IRS1))						
d42cc9a2-f96a-447a-818b-8e070239e488	0.86	22869320	"Either PKCalpha or PKCbeta can, further, promote IRS1 S307 and S612 (hS312, S616) phosphorylation in PMA treated cells [XREF_BIBR]."	reach	p(HGNC:PRKCB)	increases	act(p(HGNC:IRS1))						
bccb8732-31db-4f88-850f-bd906277d547	0.65	22869320	"Furthermore, overexpression of IKKbeta in 3T3L1 adipocytes does not impair IRS1 tyrosine phosphorylation and PI3K activity or glucose uptake [XREF_BIBR]."	reach	p(HGNC:IKBKB)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
0d5cb35f-2482-4fbf-9457-351bdcddacb3	0.98	22869320	"In addition, it should be noted that anti-sense knockdown of IKKbeta expression in cultured human myotubes does not prevent TNFalpha stimulated phosphorylation of IRS1 S312, although it does prevent insulin resistance [XREF_BIBR]."	reach	p(HGNC:TNF)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
b1dd479a-f67d-443c-b723-44971e24d142	0.86	22869320	"In cells that lack the tuberous sclerosis complex (TSC) proteins or overexpress their target, Ras homologue enriched in brain (RHEB), phosphorylation of these sites is associated with substantial diminution of the ' active ' (LDM) fraction of IRS1 [XREF_BIBR] and AKT activity (XREF_FIG and below); however, in some RHEB overexpressing cells, IRS1 is degraded without prior trafficking to the cytosol [XREF_BIBR]."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:RHEB))						
0ffaa13f-d91b-4d50-91a6-5398a1153e82	0.65	22869320	"In contrast to PKClambda, overexpression of membrane localised AKT (in CHO-T cells) promotes retention of IRS1 tyrosine phosphorylation during prolonged insulin stimulation (after 1 h), with no effect on its acute phosphor ylation (after 2 min) [XREF_BIBR]."	reach	p(FPLX:AKT)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
bd82f691-ae11-44e1-b0e6-022d4299f2c8	0.65	22869320	"In mouse muscle and adipose tissues, knockout of Prkca (encoding PKCalpha) enhances IRS1 and PIK3 --> AKT and aPKC signalling, as well as glucose transport [XREF_BIBR]."	reach	p(HGNC:PRKCA)	decreases	act(p(HGNC:IRS1))						
dee16212-f2da-4682-a364-414772a292a8	0.65	22869320	"In rats, the induction of high plasma NEFA concentrations (~ 3 mmol/l) by this method impairs clamp stimulated muscle IRS1 tyrosine phosphorylation and PI3K activity, glucose transport and oxidation, and glycogen synthesis, while increasing membrane PKCtheta activity [XREF_BIBR]."	reach	p(PFAM:PF14769)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
8254b5d0-01b1-4b8d-a56e-6fe30bd2fd13	0.65	22869320	"In rats, the induction of high plasma NEFA concentrations (~3 mmol/l) by this method impairs clamp-stimulated muscle IRS1 tyrosine phosphorylation and PI3K activity, glucose transport/oxidation, and glycogen synthesis, while increasing membrane PKCθ activity [ xref ]."	sparser	p(UP:Q0IH24)	increases	"p(HGNC:IRS1, pmod(Ph))"						
b427c462-a938-430d-b792-cd2e279f5ebb	0.65	22869320	"Notably, in mouse embryonic fibroblasts, IKKbeta is required for TNFalpha stimulated phosphorylation of IRS1 S265; mutation of this residue in HEK293 cells (hS270) reduces TNFalpha stimulation of IRS1-S6K interaction and other IRS1 phospho-S/T elevated in adipose tissue from ob/ob mice [XREF_BIBR]."	reach	p(HGNC:TNF)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 270))"						
bd07af47-11c0-49d2-8ee9-799d4a8962e8	0.88	22869320	"ROCK1 can phosphorylate IRS1 in vitro on the S632/635 pair (hS636/639), as well as mS932 and mS968."	sparser	p(HGNC:ROCK1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph))"						
bd07af47-11c0-49d2-8ee9-799d4a8962e8	0.88	22869320	"ROCK1 can phosphorylate IRS1 in vitro on the S632/635 pair (hS636/639), as well as mS932 and mS968."	reach	p(HGNC:ROCK1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph))"						
100f5045-05cc-4c12-a7ac-571e1ae026d7	0.65	22869320	"Regardless, moderate lipid infusion in mice (~ 1.5 mmol/l NEFA) impairs muscle IRS1 tyrosine phosphorylation, PI3K activity and glucose disposal, and these effects are lost in Prkcq (PKCtheta) knockout mice [XREF_BIBR]."	reach	p(HGNC:NUCB2)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
61d23e3f-a1ef-4a03-9227-e417973f0868	0.95	22869320	"TNFalpha activates multiple kinases in muscle, including S6K, ERK1/2, IKKbeta and the IRS1 mS307 and hS312 kinase JNK1; however, muscle hS312 phosphorylation is not significantly elevated by TNFalpha infusion prior to the period in which TNFalpha causes reduced IRS1 tyrosine phosphorylation and insulin resistance [XREF_BIBR]."	reach	p(HGNC:TNF)	directlyDecreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
81c1be78-f547-45ea-84ec-a0b8ed7d2b99	0.98	22869320	"The IRS1 PH domain can bind to and be phosphorylated by PKCalpha on S24; however, phospho-S24 is not observed during chronic insulin stimulation [XREF_BIBR]."	reach	p(HGNC:PRKCA)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 24))"						
6249573e-616e-4b47-aa90-72da46158b17	1	22869320	"The SNF1 / AMPK family kinase known as salt inducible kinase 2 (SIK2) is upregulated in adipose tissue of obese db/db mice, and can also phosphorylate S789 of IRS1 when co-expressed in cells [XREF_BIBR]."	reach	p(HGNC:SIK2)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
d08c44bb-d6da-46c9-8d74-fa6afa06cf42	0.86	22883231	"Conversely, suppression of DEPTOR expression in 3T3-L1 cells increased IRS1 phosphorylation at S636/639, reduced IRS1 levels, and blocked Akt and PKB activation (XREF_FIG)."	reach	p(HGNC:DEPTOR)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
98cd81e4-ab6e-4b4d-9d94-42e7a143d443	0.65	22883231	"Conversely, suppression of DEPTOR expression in 3T3-L1 cells increased IRS1 phosphorylation at S636/639, reduced IRS1 levels, and blocked Akt and PKB activation (XREF_FIG)."	reach	p(HGNC:DEPTOR)	increases	p(HGNC:IRS1)						
d08c44bb-d6da-46c9-8d74-fa6afa06cf42	0.86	22883231	"Overexpression of DEPTOR in MEFs reduced the phosphorylation of insulin receptor substrate 1 (IRS1) at S636/639, a site directly targeted by mTORC1 that favors IRS1 degradation, and promoted the phosphorylation and activation of Akt and PKB (XREF_FIG)."	reach	p(HGNC:DEPTOR)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
71af8935-e9ab-43a0-ac9c-2fd15d524ab1	0.65	22899729	"Furthermore, the inhibition of LAR prevented palmitate induced decreases in phosphorylation of IRS1 (Tyr632) and Akt (Ser473) in C2C12 cells."	reach	p(HGNC:PTPRF)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr, 632))"						
76f90cdf-b16b-431f-be94-e79636365e9f	0.65	22906703	"Apelin also facilitates IRS-1 Ser-789 phosphorylation, suggesting a novel mechanism for its effects on glucose uptake."	sparser	p(HGNC:APLN)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
87708214-b8ab-4c00-8ee0-3377ad063bc9	0.65	22912850	"The antibody detected phosphorylation of mouse IRS-2 Ser 573 and human IRS-2 Ser 577, but not IRS-1 Ser 522."	reach	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:IRS2, pmod(Ph, Ser, 523))"						
4f8a2977-063a-4496-a907-e983e03b4761	0.86	22912850	"The antibody detected phosphorylation of mouse IRS-2 Ser 573 and human IRS-2 Ser 577, but not IRS-1 Ser 522."	reach	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:IRS2, pmod(Ph, Ser, 577))"						
4f8a2977-063a-4496-a907-e983e03b4761	0.86	22912850	"The antibody detected phosphorylation of mouse IRS-2 Ser 573 and human IRS-2 Ser 577, but not IRS-1 Ser 522."	reach	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:IRS2, pmod(Ph, Ser, 577))"						
ed52d05e-6b58-4d53-a786-7e80d7f38b4f	0.95	22923476	"In addition, C-peptide also shows insulinomimetic effect through inhibition of protein tyrosine phosphatase activity and autophosphorylation and activation of insulin receptor substrate-1, without direct binding to insulin receptor ( xref , xref )."	sparser	p(HGNC:IRS1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph))"						
331b4501-f7dc-4520-9d6c-a28683d2b3c3	0.94	22924430	"Further molecular analysis indicated SRC-3 deficiency did not alter estrogen and progesterone responsive gene levels, but decreased IRS-1 (insulin receptor substrate-1) and IRS-2, resulting in impaired IGF-1 signaling pathway 36."	reach	p(HGNC:NCOA3)	decreases	act(p(HGNC:IRS1))						
70e8e4a6-ca36-4b52-a357-1b8c5a219367	0.98	22941977	"Stimulation of IRS-1 tyrosine 612 phosphorylation by IGF-1 was unaffected by ATM deficiency, though IGF-1 phosphatidylinositol 3-kinase activity tended to be lower in muscle from ATM haploinsufficient mice compared to wild type muscle."	sparser	p(HGNC:IGF1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr, 612))"						
fe67deb0-47f6-46e1-b679-9a842ce74b0c	0.95	22953221	"IL-1beta may suppress IRS-1 expression ERK-dependently during transcription and ERK-independently during post-transcription, which may damage insulin signaling [XREF_BIBR]."	reach	p(HGNC:IL1B)	decreases	p(HGNC:IRS1)						
c1644f59-6091-4b9a-bd74-e4969a46da63	0.65	22961082	Resistin treatment increases IRS-1 serine phosphorylation.	sparser	p(HGNC:IRS1)	increases	"p(HGNC:RETN, pmod(Ph))"						
5e097d59-a989-4216-9951-dfad990b503c	0.65	22961082	"Resistin treatment significantly increased the serine 307 phosphorylation of IRS-1 in the hypothalamus, liver, skeletal muscle, and adipose tissue (XREF_FIG)."	reach	p(HGNC:RETN)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
9a5c6eb3-9080-4dc5-bf0b-d10c61f5440e	1	22961088	"Thus, the deletion of SOCS3 enhances IRS1 activation without altering expression levels."	reach	p(HGNC:SOCS3)	decreases	act(p(HGNC:IRS1))						
85d3d5d7-2646-4849-a1a7-f85b79ad5339	1	22966072	"Inhibition of mTOR, but not p44/42 MAPK, during nicotine exposure prevented IRS-1 ser636 phosphorylation and normalized insulin sensitivity."	reach	p(HGNC:MTOR)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 636))"						
9977ff93-3703-4aa2-940c-cfc2c5f4dda1	0.95	22968630	"NYGGF4 overexpression resulted in significant inhibition of tyrosine phosphorylation of IRS-1 and serine phosphorylation of Akt, whereas incubation with metformin strongly activated IRS-1 and Akt phosphorylation in NYGGF4 overexpression adipocytes."	sparser	p(HGNC:IRS1)	increases	"p(HGNC:AOC3, pmod(Ph))"						
6249573e-616e-4b47-aa90-72da46158b17	1	22970990	"The salt inducible kinase 2 (SIK2) protein that phosphorylates the insulin receptor substrate 1 (IRS-1) protein at Ser794 and subsequently causes insulin resistance XREF_BIBR, XREF_BIBR was also found on this list of proteins and was one of only two proteins significantly increased in binding versus total protein (XREF_FIG and XREF_SUPPLEMENTARY) in both rosiglitazone and pioglitazone elutions."	reach	p(HGNC:SIK2)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
73636bfb-ed57-4d12-994c-9eb881af85d7	0.65	22970990	"The salt-inducible kinase 2 (SIK2) protein that phosphorylates the insulin receptor substrate 1 (IRS-1) protein at Ser794 and subsequently causes insulin resistance xref , xref was also found on this list of proteins and was one of only two proteins significantly increased in binding versus total protein ( xref and xref ) in both rosiglitazone and pioglitazone elutions."	sparser	p(HGNC:SIK1)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
4f130de9-d903-4de3-b62d-00b7fd91d2dd	0.65	22978376	"In this study, we demonstrated that ARA extract can increase the phosphorylation of IRS-1 and PI3K and the expression of GLUT4 in adipocytes, suggesting that ARA extract may improve insulin resistance."	reach	p(HGNC:ABCC6)	increases	"p(HGNC:IRS1, pmod(Ph))"						
9977ff93-3703-4aa2-940c-cfc2c5f4dda1	0.95	22978376	"Moreover, we have demonstrated that ARA extract activated the insulin signaling pathway by increasing GLUT4 and PI3K/IRS-1 phosphorylation in adipocytes."	sparser	p(HGNC:IRS1)	increases	"p(HGNC:AOC3, pmod(Ph))"						
977150bf-5d03-45ab-aa12-05a859d32be7	0.65	22982470	"Increased IKKalpha and beta and JNK serine phosphorylation may contribute to increasing IRS-1 serine phosphorylation, while concurrent co-localization of SOCS-3 with both IR-beta and IRS-1 may prevent IRS-1 from interacting with IR-beta."	reach	"p(HGNC:CHUK, pmod(Ph, Ser))"	increases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
30255212-ac9d-4eb6-a67a-5f9f5dbc4f93	0.65	22982470	"Increased IKKalpha and beta and JNK serine phosphorylation may contribute to increasing IRS-1 serine phosphorylation, while concurrent co-localization of SOCS-3 with both IR-beta and IRS-1 may prevent IRS-1 from interacting with IR-beta."	reach	"p(FPLX:JNK, pmod(Ph, Ser))"	increases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
be84cdae-5f30-4a13-8768-c251c3389017	0.65	22988930	"The main effects of PPAR-delta agonist treatments were to increase the relative levels of insulin receptor, IGF-1 receptor, and IRS-1, and either increase or normalize the levels of phosphorylated insulin and IGF-1 receptors and IRS-1 in ethanol exposed livers."	reach	p(HGNC:PPARD)	increases	p(HGNC:IRS1)						
8def10e5-a254-41ed-a028-b1970a19896d	0.65	22989629	"APPL1 has been shown to interact directly with Akt, but IRS1 phosphorylation is also increased by either APPL1 or AdipoR1 OE upstream of this putative interaction."	reach	p(HGNC:ADIPOR1)	increases	"p(HGNC:IRS1, pmod(Ph))"						
bc5ff261-ae69-404e-9c85-011c1178cfb5	0.65	22989629	"APPL1 has been shown to interact directly with Akt, but IRS1 phosphorylation is also increased by either APPL1 or AdipoR1 OE upstream of this putative interaction."	reach	p(HGNC:APPL1)	increases	"p(HGNC:IRS1, pmod(Ph))"						
9e6eb195-a00d-4976-8c43-9e53300cded7	0.92	22991447	"In this genetic approach, we demonstrated that iNOS modulates IRbeta, IRS-1, and Akt S nitrosation and insulin sensitivity in the muscle of aged mice, without affecting other NOS isoforms and inflammatory signaling."	reach	p(HGNC:NOS2)	increases	act(p(HGNC:IRS1))						
f6f6b833-6aed-4802-962e-ccb62b9372c5	0.65	22995384	"Ultimately, PSPC notably restored the impairment of the insulin receptor substrate-1 and phosphoinositide 3 kinase and protein kinase B (Akt) insulin signaling in the livers of HFD treated mice."	reach	p(PFAM:PF04024)	decreases	act(p(HGNC:IRS1))						
8c20a07d-9e5a-434e-8dfe-8d2ed3e10e7c	0.65	22999243	"Inappropriate activation of tyrosine or lipid phosphatases, Akt, FOXO transcription factors, AMP- activated protein kinase (AMPK) signaling inhibiting mTOR/S6 kinase, regulation of IRS-1 expression and IRS-1 signaling components by micro-RNA, and increased expression of tribbles homolog protein 3 (TRIB3) modulating IRS-1 tyrosine phosphorylation and Akt activation also contribute to impaired insulin signaling and insulin resistance 3."	reach	p(HGNC:TRIB3)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
e3090bb0-9f96-4695-a0c1-5fce1102603a	0.86	22999243	"Phosphorylation of serine residues of IRS-1 attenuates IRS-1 tyrosine phosphorylation, its association with the p85 subunit of PI-3 kinase, and triggers its proteasome -dependent degradation."	reach	"p(HGNC:IRS1, pmod(Ph, Ser))"	increases	act(p(FPLX:Proteasome))						
490be447-5068-41ea-8720-261b1abd4232	0.86	22999243	"Phosphorylation of serine residues of IRS-1 attenuates IRS-1 tyrosine phosphorylation, its association with the p85 subunit of PI-3 kinase, and triggers its proteasome -dependent degradation."	reach	"p(HGNC:IRS1, pmod(Ph, Ser))"	decreases	act(p(FPLX:Proteasome))						
9a5c6eb3-9080-4dc5-bf0b-d10c61f5440e	1	22999243	"TNF-alpha and IL-6 cause insulin resistance through activation of MAPK, PKC, mTOR and S6K1 and SOCS-3 mediated proteasomal degradation of IRS-1."	reach	p(HGNC:SOCS3)	decreases	act(p(HGNC:IRS1))						
4e61b730-aa90-45b3-8f3a-0b920faa1c0a	0.99	23006971	p70S6K phosphorylates IRS-1 on S312 and/or S636 and S639.	reach	p(HGNC:RPS6KB1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
147fe96b-84d9-4c3e-bed9-9ababd6e4417	1	23006971	p70S6K phosphorylates IRS-1 on S312 and/or S636 and S639.	reach	p(HGNC:RPS6KB1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 639))"						
4e61b730-aa90-45b3-8f3a-0b920faa1c0a	0.99	23006971	p70S6K phosphorylates IRS-1 on S312 and/or S636/S639.	sparser	p(HGNC:RPS6KB1)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
9977ff93-3703-4aa2-940c-cfc2c5f4dda1	0.95	23009606	Phosphorylation on IRS-1 can also prevent IRS-1 Tyr phosphorylation on adipocytes										
[ xref ].	sparser	p(HGNC:IRS1)	increases	"p(HGNC:AOC3, pmod(Ph))"									
538dafba-52f7-4be6-81f2-252491e1d752	0.65	23028383	PPARgamma degrades IRS1 protein through suppressor of cytokine signaling protein 7 (SOCS-7) whose expression could be pharmacologically controlled by agonist and antagonist of PPARgamma [XREF_BIBR].	reach	p(HGNC:PPARG)	decreases	act(p(HGNC:IRS1))						
